ein_fk,ein_pk,ntee_irs_code,ntee_nccs_code,ntee_modern_code,nccs_level_1_category,nccs_level_2_category,nccs_level_3_category,total_revenue,total_income,total_assets,city,state,zipcode,street_address,census_cbsa_fips_code,census_cbsa_name,census_block_fips_code,census_urban_area,census_state_abbreviation,census_county_name,address_full,address_matched,latitude,longitude,geocoder_confidence_score,geocoder_match_type,bmf_subsection_code,bmf_status_code,bmf_private_foundation_filing_required,bmf_organization_code,bmf_income_code,bmf_group_exemption_number,bmf_foundation_code,bmf_filing_requirement_code,bmf_deductibility_code,bmf_classification_code,bmf_asset_code,bmf_affiliation_code,organization_ruling_date,organization_fiscal_year,organization_ruling_year,organization_first_year,organization_last_year,organization_year_count,organization_personal_ico,org_name_secondary,org_name,organization_fiscal_period
,002161641,B82,B82,EDU-B82-RG,501CX NONPROFIT,O,ED,,0.0,0.0,MINNEAPOLIS,MN,55480-0000,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",270531261021003,U,MN,,"MINNEAPOLIS,MN,55480-0000","55480, Minneapolis, Minnesota",44.9790508230001,-93.26498011,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MCKERROW WM SCHOLARSHIP FUND TRUST U/A,6
,002161699,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,SAINT PAUL,MN,55101-4899,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",271230342014000,U,MN,,"SAINT PAUL,MN,55101-4899","55101-4899, Saint Paul, Minnesota",44.947251,-93.0913695,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CUSHMAN ALBERT RICE TRUST,6
,002161707,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,NEW YORK,NY,10019-2603,,35620,"New York-Newark-Jersey City, NY-NJ-PA",360610112011002,U,NY,,"NEW YORK,NY,10019-2603","10019-2603, New York, New York",40.76361,-73.97532,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SUNSHINE BISCUITS FOUNDATION TRUST P13039,6
,002161732,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,BAYPORT,MN,55003-0000,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",271630707041053,U,MN,,"BAYPORT,MN,55003-0000","55003, Bayport, Minnesota",45.0168600000001,-92.780445,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ANDERSEN FOUNDATION,6
,002162018,A65,A65,ART-A65-RG,501CX NONPROFIT,O,AR,,0.0,0.0,ST LOUIS PARK,MN,55416-0000,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",270531065001026,U,MN,,"ST LOUIS PARK,MN,55416-0000","55416, Cedar-Isles-Dean, St Louis Park, Minnesota",44.9489456365928,-93.3287890943675,100.0,T,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,COMMUNITY THEATRE OF ST LOUIS PARK,6
,002162839,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0.0,0.0,MINNEAPOLIS,MN,55480-0000,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",270531261021003,U,MN,,"MINNEAPOLIS,MN,55480-0000","55480, Minneapolis, Minnesota",44.9790508230001,-93.26498011,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,THOMAS C WRIGHT EDUCATIONAL TRUST U/A 11395,6
,002162885,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,MINNEAPOLIS,MN,55440-0000,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",270531261021003,U,MN,,"MINNEAPOLIS,MN,55440-0000","55440, Minneapolis, Minnesota",44.9790508230001,-93.26498011,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JOSEPH KITRICK CHARITABLE TR U/A 11915,6
,002163152,N65,N65,HMS-N65-RG,501CX NONPROFIT,O,HS,,0.0,0.0,BROOKLYN CENTER,MN,55430-2199,,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",270530202013006,U,MN,,"BROOKLYN CENTER,MN,55430-2199","55430, Brooklyn Center, Minnesota",45.0680201617544,-93.3030457447425,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BROOKLYN CENTER YOUTH FOOTBALL LEAGUE INC,6
,002165437,P44,P44,HMS-P44-RG,501CX NONPROFIT,O,HS,,0.0,0.0,BURLINGTON,IA,52601-5282,,15460,"Burlington, IA-IL",190570005006019,U,IA,,"BURLINGTON,IA,52601-5282","52601, Burlington, Iowa",40.79294,-91.110365,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HOMEMAKERS HEALTH AIDE SERVICE INC SOUTHEAST IOWA,6
,002166063,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,PELLA,IA,50219-1298,,37800,"Pella, IA",191250302012028,U,IA,,"PELLA,IA,50219-1298","50219-1298, Pella, Iowa",41.412393,-92.912292,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HILLTOP MANOR,6
,002166371,X20,X20,REL-X20-RG,501CX NONPROFIT,O,RE,,0.0,0.0,EMMETSBURG,IA,50536-0000,,,,191479603004069,R,IA,,"EMMETSBURG,IA,50536-0000","50536, Emmetsburg, Iowa",43.1092150000001,-94.67821,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CHILD EVANGELISM FELLOWSHIP INC NORTHWEST IOWA CHAPTER,6
,002166382,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,IOWA CITY,IA,52240-5082,,26980,"Iowa City, IA",191030016021004,U,IA,,"IOWA CITY,IA,52240-5082","52240-5082, Iowa City, Iowa",41.655627,-91.527228,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HERA INC,6
,002166819,T20,T20,PSB-T20-RG,501C3 CHARITY,S,ZC,,0.0,0.0,DES MOINES,IA,50314,,19780,"Des Moines-West Des Moines, IA",191530050002017,U,IA,,"DES MOINES,IA,50314","50314, Des Moines, Iowa",41.6049400000001,-93.629385,100.0,M,3,,,,,,17,,,,,,1979-05-01,1999-01-01,1979-01-01,1989-01-01,1999-01-01,,,,HAWKEYE BANCORPORATION FDN,5
,002167102,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,CEDAR FALLS,IA,50613-6207,,47940,"Waterloo-Cedar Falls, IA",190130025002000,U,IA,,"CEDAR FALLS,IA,50613-6207","50613-6207, Cedar Falls, Iowa",42.504417,-92.411199,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,E HALLECK WEISER TRUST,6
,002167549,X21,X21,REL-X21-RG,501CX NONPROFIT,O,RE,,0.0,0.0,DES MOINES,IA,50301-0005,,19780,"Des Moines-West Des Moines, IA",191530049001050,U,IA,,"DES MOINES,IA,50301-0005","50301-0005, Des Moines, Iowa",41.59953,-93.6195615,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,IOWA EVANGELISTIC ASSOCIATION INC,6
,002167955,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0.0,0.0,DES MOINES,IA,50309-1978,,19780,"Des Moines-West Des Moines, IA",191530051021034,U,IA,,"DES MOINES,IA,50309-1978","50309-1978, Des Moines, Iowa",41.588847,-93.610872,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,LEONA BENSON EDUCATIONAL FOUNDATION,6
,002168604,X21,X21,REL-X21-RG,501C3 CHARITY,O,RE,,0.0,0.0,ST LOUIS,MO,63122,,41180,"St. Louis, MO-IL",291892183002004,U,MO,,",ST LOUIS,MO,63122","63122, Saint Louis, Missouri",38.57739,-90.408775,100.0,M,3,,,,,,10,,,,,,1941-07-01,2009-01-01,1941-01-01,1989-01-01,2009-01-01,,,,LUTHERAN CHURCH MISSOURI SYNOD,7
,002168673,S81,S81,PSB-S81-RG,501CX NONPROFIT,O,PB,,0.0,0.0,ST LOUIS,MO,63117-1187,,41180,"St. Louis, MO-IL",291892168001020,U,MO,,"ST LOUIS,MO,63117-1187","63117, Saint Louis, Missouri",38.6277050000001,-90.316765,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JUNIOR LEAGUE OF ST LOUIS INC,6
,002169323,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,JEFFERSON CITY,MO,65101-1789,,27620,"Jefferson City, MO",290510105001034,U,MO,,"JEFFERSON CITY,MO,65101-1789","65101, Jefferson City, Missouri",38.571785,-92.17376,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,RURAL MISSOURI INCORPORATED,6
,002169823,L01,L0150,HMS-L50-AA,501CX NONPROFIT,O,HS,,0.0,0.0,HAYTI,MO,63851-1645,,,,291554702002024,R,MO,,"HAYTI,MO,63851-1645","63851-1645, Hayti, Missouri",36.234036,-89.7482295,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MISSOURI HOUSING ALLIANCE,6
,002170429,B20,B99,EDU-B99-RG,501C3 CHARITY,O,ED,,0.0,0.0,ELLISVILLE,MO,63011,,41180,"St. Louis, MO-IL",291892178061009,U,MO,,"ELLISVILLE,MO,63011","63011, Ellisville, Missouri",38.5964380563206,-90.5907583514221,100.0,M,3,,,,,,10,,,,,,1941-07-01,2008-01-01,1941-01-01,1989-01-01,2008-01-01,,,,ST JOHNS LUTHERAN SCHOOL,7
,002171501,B82,B82,EDU-B82-RG,501CX NONPROFIT,O,ED,,0.0,0.0,ST LOUIS,MO,63166-0387,,41180,"St. Louis, MO-IL",295101255002014,U,MO,,"ST LOUIS,MO,63166-0387","63166-0387, Saint Louis, Missouri",38.629089,-90.2057715,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,NAWIC FOUNDERS SCHOLARSHIP FOUNDATION,6
,002171577,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,ST LOUIS,MO,63109-0000,,41180,"St. Louis, MO-IL",295101141023002,U,MO,,"ST LOUIS,MO,63109-0000","63109, Saint Louis, Missouri",38.5908600000001,-90.29606,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,IRVEN M AND IRVEN B SCHEIBE FOUNDATION,6
,002173603,A50,A50,ART-A50-RG,501CX NONPROFIT,O,AR,,0.0,0.0,BONNER SPRINGS,KS,66012-9045,,28140,"Kansas City, MO-KS",202090448071005,U,KS,,"BONNER SPRINGS,KS,66012-9045","66012-9045, Bonner Springs, Kansas",39.110607,-94.872438,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,AGRICULTURAL HALL OF FAME,6
,002173942,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,OVERLAND PARK,KS,66212-0000,,28140,"Kansas City, MO-KS",200910519022005,U,KS,,"OVERLAND PARK,KS,66212-0000","66212, Overland Park, Kansas",38.9711750000001,-94.69725,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,VENDO FOUNDATION,6
,002173966,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,KANSAS CITY,MO,64141-0226,,28140,"Kansas City, MO-KS",290950158001053,U,MO,,"KANSAS CITY,MO,64141-0226","64141-0226, Kansas City, Missouri",39.085218,-94.586301,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,R C KEMPER JR CHARITABLE TRUST & FOUNDATION,6
,002174709,P27,P27,HMS-P27-RG,501CX NONPROFIT,O,HS,,0.0,0.0,BISMARCK,ND,58501-0000,,13900,"Bismarck, ND",380150101002018,U,ND,,"BISMARCK,ND,58501-0000","58501, Bismarck, North Dakota",46.8112150000001,-100.7906308,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MISSOURI VALLEY FAMILY YOUNG MENS CHRISTIAN ASSOCIATION,6
,002174941,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,WILLISTON,ND,58801-5131,,48780,"Williston, ND",381059541002080,U,ND,,"WILLISTON,ND,58801-5131","58801-5131, Williston, North Dakota",48.148776,-103.628682,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,WILLISTON BASIN R C D,6
,002175266,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,FARGO,ND,58102-0000,,22020,"Fargo, ND-MN",380170005011030,U,ND,,"FARGO,ND,58102-0000","58102, Fargo, North Dakota",46.88235,-96.791255,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,DAWSON FOUNDATION HELEN DAWSON TRUSTEE,6
,002175410,X21,X21,REL-X21-RG,501CX NONPROFIT,O,RE,,0.0,0.0,FARGO,ND,58102-0000,,22020,"Fargo, ND-MN",380170005011030,U,ND,,"FARGO,ND,58102-0000","58102, Fargo, North Dakota",46.88235,-96.791255,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,FIRST LUTHERAN CHURCH OF BOTTINEAU FOUNDATION,6
,002176455,A80,A80,ART-A80-RG,501CX NONPROFIT,O,AR,,0.0,0.0,PIERRE,SD,57501-1628,,38180,"Pierre, SD",460659777003022,U,SD,,"PIERRE,SD,57501-1628","57501-1628, Pierre, South Dakota",44.376867,-100.3530915,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,DAUGHTERS OF THE AMERICAN REVOLUTION OAHE CHAPTER,6
,002177328,A03,A03,ART-A00-PA,501CX NONPROFIT,O,AR,,0.0,0.0,OMAHA,NE,68102-1208,,36540,"Omaha-Council Bluffs, NE-IA",310550016002041,U,NE,,"OMAHA,NE,68102-1208","68102-1208, Omaha, Nebraska",41.259843,-95.945931,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JOSLYN LIBERAL ARTS SOCIETY,6
,002177453,T99,T99,PSB-T99-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,LINCOLN,NE,68506-0097,,30700,"Lincoln, NE",311090037221002,U,NE,,"LINCOLN,NE,68506-0097","68506-0097, Lincoln, Nebraska",40.78413,-96.642,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CHESTER G CROSS & JESSIE I CROSS CHARITABLE REMAINDER UNITRUST,6
,002179163,E11,E20,HOS-E20-RG,501CX NONPROFIT,S,ZA,,0.0,0.0,SALINA,KS,67401-4144,,41460,"Salina, KS",201690001013001,U,KS,,"SALIKS,67401-4144","67401-4144, Salina, Kansas",38.832363,-97.609248,84.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ASBURY HOSPITAL ASSOCIATION,6
,002179868,S81,S81,PSB-S81-RG,501CX NONPROFIT,O,PB,,0.0,0.0,WICHITA,KS,67206-1306,,48620,"Wichita, KS",201730073012013,U,KS,,"WICHITA,KS,67206-1306","67206-1306, Wichita, Kansas",37.70649,-97.26138,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JUNIOR LEAGUE OF WICHITA INC,6
,002180004,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,ABILENE,KS,67410-0000,,,,200410844003004,U,KS,,"ABILENE,KS,67410-0000","67410, Abilene, Kansas",38.9195600000001,-97.213945,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BROWN MEMORIAL FOUNDATION,6
,002180167,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,NEWTON,KS,67114-1819,,48620,"Wichita, KS",200790301001035,U,KS,,"NEWTON,KS,67114-1819","67114-1819, Newton, Kansas",38.050569,-97.3450305,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SCHOWALTER FOUNDATION INC,6
,002180240,O42,O42,HMS-O42-RG,501CX NONPROFIT,O,HS,,0.0,0.0,HAYS,KS,67601-4136,,25700,"Hays, KS",200510729021014,U,KS,,"HAYS,KS,67601-4136","67601-4136, Hays, Kansas",38.867076,-99.331902,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,SUNFLOWER GIRL SCOUT COUNCIL INC,6
,002180541,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,HESSTON,KS,67062-0000,,48620,"Wichita, KS",200790305003069,R,KS,,"HESSTON,KS,67062-0000","67062, Hesston, Kansas",38.133995,-97.43025,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HESSTON FOUNDATION INC,6
,002180657,L99,L99,HMS-L99-RG,501CX NONPROFIT,O,HS,,0.0,0.0,KANSAS CITY,KS,66101-1899,,28140,"Kansas City, MO-KS",202090414002005,U,KS,,"KANSAS CITY,KS,66101-1899","66101-1899, Kansas City, Kansas",39.129678,-94.616352,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,TURNER HOUSE INCORPORATED,6
,002181738,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,WICHITA,KS,67201-0000,,48620,"Wichita, KS",201730043021009,U,KS,,"WICHITA,KS,67201-0000","67201, Wichita, Kansas",37.689735,-97.34138,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,REBECCA DUBBS MEMORIAL FUND TRUST,6
,002181743,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,ATCHISON,KS,66002-0329,,11860,"Atchison, KS",200050818001013,U,KS,,"ATCHISON,KS,66002-0329","66002-0329, Atchison, Kansas",39.55536,-95.135778,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MUCHNIC FOUNDATION,6
,002181744,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,EMPORIA,KS,66801-0000,,21380,"Emporia, KS",201110001012028,U,KS,,"EMPORIA,KS,66801-0000","66801, Emporia, Kansas",38.40678,-96.1776,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,W C HUGHES TRUST,6
,002181748,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,KANSAS CITY,KS,66101-0000,,28140,"Kansas City, MO-KS",202090420011000,U,KS,,"KANSAS CITY,KS,66101-0000","66101, Kansas City, Kansas",39.1135943,-94.627325,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,WILLARD J AND MARY G BREIDENTHAL FOUNDATION,6
,002181775,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,SHORT HILLS,NJ,07078-1220,,35620,"New York-Newark-Jersey City, NY-NJ-PA",340130201003018,U,NJ,,"SHORT HILLS,NJ,07078-1220","07078-1220, Short Hills, New Jersey",40.745484,-74.325519,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HARTLEY FOUNDATION,6
,002181777,N12,Z99,UNU-Z99-RG,501CX NONPROFIT,S,ZB,,0.0,0.0,JUNCTION CITY,KS,66441-3426,,31740,"Manhattan, KS",200610004021009,U,KS,,"JUNCTION CITY,KS,66441-3426","66441-3426, Junction City, Kansas",39.021003,-96.841071,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JELLISON BENEVOLENT SOCIETY INC,6
,002181795,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,OTTAWA,KS,66067-2212,,36840,"Ottawa, KS",200599544002011,U,KS,,"OTTAWA,KS,66067-2212","66067-2212, Ottawa, Kansas",38.615832,-95.26923,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,TRUMAN GATES TRUST,6
,002181823,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,LIBERAL,KS,67901-1356,,30580,"Liberal, KS",201759658003054,U,KS,,"LIBERAL,KS,67901-1356","67901, Liberal, Kansas",37.04405,-100.92678,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BAUGHMAN FOUNDATION,6
,002181824,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,WICHITA,KS,67201-1521,,48620,"Wichita, KS",201730043021010,U,KS,,"WICHITA,KS,67201-1521","67201-1521, Wichita, Kansas",37.689813,-97.3413495,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CESSNA FOUNDATION INC,6
,002181847,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,EMPORIA,KS,66801-0000,,21380,"Emporia, KS",201110001012028,U,KS,,"EMPORIA,KS,66801-0000","66801, Emporia, Kansas",38.40678,-96.1776,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,MORGAN-WILKIE TRUST,6
,002181865,B82,B82,EDU-B82-RG,501CX NONPROFIT,O,ED,,0.0,0.0,HIAWATHA,KS,66434-0000,,,,200134807002003,R,KS,,"HIAWATHA,KS,66434-0000","66434, Hiawatha, Kansas",39.854495,-95.53378,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,H O MIDDLEBROOK SCHOLARSHIP FUND,6
,002181879,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,SHAWNEE-MISSION,KS,66205-1962,,28140,"Kansas City, MO-KS",200910500003006,U,KS,,"SHAWNEE-MISSION,KS,66205-1962","66205-1962, Mission, Kansas",39.038751,-94.6084815,99.9,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,GLENDALE FUND,6
,002182029,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,BOYNTON BEACH,FL,33436-4708,,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120990060062009,U,FL,,"BOYNTON BEACH,FL,33436-4708","33436-4708, Boynton Beach, Florida",26.51931,-80.115669,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,O A SUTTON FOUNDATION,6
,002182063,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,WICHITA,KS,67201-1090,,48620,"Wichita, KS",201730043021010,U,KS,,"WICHITA,KS,67201-1090","67201-1090, Wichita, Kansas",37.689813,-97.3413495,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,CARL V AND HONORE G MALONEY FOUNDATION,6
,002182104,G80,G80,HEL-G80-RG,501CX NONPROFIT,O,HE,,0.0,0.0,TOPEKA,KS,66612-0000,,45820,"Topeka, KS",201770040004008,U,KS,,"TOPEKA,KS,66612-0000","66612, Topeka, Kansas",39.0427050000001,-95.680885,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,NATIONAL COUNCIL ON ALCOHOLISM KANSAS DIVISION,6
,002182125,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0.0,0.0,WICHITA,KS,67201-0000,,48620,"Wichita, KS",201730043021009,U,KS,,"WICHITA,KS,67201-0000","67201, Wichita, Kansas",37.689735,-97.34138,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JOHN P GATY CHARITABLE TRUST,6
,002182164,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,WICHITA,KS,67218-1199,,48620,"Wichita, KS",201730023001001,U,KS,,"WICHITA,KS,67218-1199","67218-1199, Wichita, Kansas",37.685889,-97.296678,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,PAUL ROSS CHARITABLE FOUNDATION,6
,002182195,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,TOPEKA,KS,66601-0000,,45820,"Topeka, KS",201770040001053,U,KS,,"TOPEKA,KS,66601-0000","66601, Topeka, Kansas",39.0534500000001,-95.6725499999999,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,BEATRICE MARTIN PECK FOUNDATION,6
,002182245,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,RUSSELL,KS,67665-0713,,,,201679738003035,U,KS,,"RUSSELL,KS,67665-0713","67665-0713, Russell, Kansas",38.879478,-98.8630785,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ROUBACK FAMILY FOUNDATION,6
,002182246,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,WICHITA,KS,67202-0000,,48620,"Wichita, KS",201730043011027,U,KS,,"WICHITA,KS,67202-0000","67202, Wichita, Kansas",37.6869850000001,-97.33295,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,PFISTER FOUNDATION,6
,002182256,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0.0,0.0,LARNED,KS,67550-0360,,,,201459702002102,U,KS,,"LARNED,KS,67550-0360","67550-0360, Larned, Kansas",38.183562,-99.1057905,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,JORDAAN FOUNDATION TRUST,6
,002182597,A50,A50,ART-A50-RG,501CX NONPROFIT,O,AR,,0.0,0.0,GREENVILLE,DE,19807-0937,,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100030119002000,R,DE,,"GREENVILLE,DE,19807-0937","19807-0937, Wilmington, Delaware",39.788136,-75.60873,99.9,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,DELAWARE MUSEUM OF NATURAL HISTORY INC,6
,002182677,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0.0,0.0,WILMINGTON,DE,19801-0000,,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100030028002005,U,DE,,"WILMINGTON,DE,19801-0000","19801, Wilmington, Delaware",39.74355,-75.550765,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,HARTEFELD ENDEAVOR INC,6
,002182700,B83,B83,EDU-B83-RG,501CX NONPROFIT,O,ED,,0.0,0.0,INDIANAPOLIS,IN,46204,1 N PENNSYLVANIA ST FLR 12,26900,"Indianapolis-Carmel-Anderson, IN",180973910022065,U,IN,,"1 N PENNSYLVANIA ST FLR 12,INDIANAPOLIS,IN,46204","1 N Pennsylvania St, Floor 12TH, Indianapolis, Indiana, 46204",39.7673696996942,-86.1562447143807,100.0,T,7,,,,,287.0,0,20,,,,,1941-01-01,2012-01-01,1941-01-01,2005-01-01,2012-01-01,,,EPSILON RHO DELAWARE,ALPHA TAU OMEGA FRATERNITY,1
,002183454,L99,L99,HMS-L99-RG,501CX NONPROFIT,O,HS,,0.0,0.0,BURBANK,CA,91502-1107,,31080,"Los Angeles-Long Beach-Anaheim, CA",60373107043010,U,CA,,"BURBANK,CA,91502-1107","91502-1107, Burbank, California",34.183998,-118.3100805,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,PACIFIC HOME BURBANK NO 2,6
,002183927,B82,B82,EDU-B82-RG,501CX NONPROFIT,O,ED,,0.0,0.0,REDDING,CA,96001-0000,,39820,"Redding, CA",60890101002007,U,CA,,"REDDING,CA,96001-0000","96001, Redding, California",40.58214,-122.390995,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,ED SCOTT SCHOLARSHIP FUND,6
,002184907,F54,F54,HEL-F54-RG,501CX NONPROFIT,O,HE,,0.0,0.0,SUN CITY CENTER,FL,33573-5322,,45300,"Tampa-St. Petersburg-Clearwater, FL",120570140101014,U,FL,,"SUN CITY CENTER,FL,33573-5322","33573-5322, Sun City Center, Florida",27.714357,-82.357551,100.0,M,,,,,,,,,,,,,,,,1989-01-01,1989-01-01,,,,QUESTERS 776 MAJOR ROBERT GAMBLE,6
