EIN2,EIN,NTEE_IRS,NTEE_NCCS,NTEEV2,NCCS_LEVEL_1,NCCS_LEVEL_2,NCCS_LEVEL_3,F990_TOTAL_REVENUE_RECENT,F990_TOTAL_INCOME_RECENT,F990_TOTAL_ASSETS_RECENT,F990_ORG_ADDR_CITY,F990_ORG_ADDR_STATE,F990_ORG_ADDR_ZIP,F990_ORG_ADDR_STREET,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_BLOCK_FIPS,CENSUS_URBAN_AREA,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,ORG_ADDR_FULL,ORG_ADDR_MATCH,LATITUDE,LONGITUDE,GEOCODER_SCORE,GEOCODER_MATCH,BMF_SUBSECTION_CODE,BMF_STATUS_CODE,BMF_PF_FILING_REQ_CODE,BMF_ORGANIZATION_CODE,BMF_INCOME_CODE,BMF_GROUP_EXEMPT_NUM,BMF_FOUNDATION_CODE,BMF_FILING_REQ_CODE,BMF_DEDUCTIBILITY_CODE,BMF_CLASSIFICATION_CODE,BMF_ASSET_CODE,BMF_AFFILIATION_CODE,ORG_RULING_DATE,ORG_FISCAL_YEAR,ORG_RULING_YEAR,ORG_YEAR_FIRST,ORG_YEAR_LAST,ORG_YEAR_COUNT,ORG_PERS_ICO,ORG_NAME_SEC,ORG_NAME_CURRENT,ORG_FISCAL_PERIOD
EIN-00-2186523,2186523,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,MONTGOMERY,AL,36111-1630,,33860,"Montgomery, AL",11010020002002,U,AL,Montgomery County,"MONTGOMERY,AL,36111-1630","36111-1630, Montgomery, Alabama",32.339853,-86.275062,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,LINK FOUNDATION,6
EIN-00-2187087,2187087,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0,0,AMES,IA,50011-0000,,11180,"Ames, IA",191690008002004,U,IA,Story County,"AMES,IA,50011-0000","50011, Ames, Iowa",42.0289000000001,-93.6476949999999,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,CHARLES M PUTNAM JR ANNUITY TRUST 5 NECT IA ST UNIVERSITY FOUNDATION,6
EIN-00-2187681,2187681,B99,B99,EDU-B99-RG,501CX NONPROFIT,O,ED,,0,0,SAN LEANDRO,CA,94578-0000,,41860,"San Francisco-Oakland-Berkeley, CA",60014331021016,U,CA,Alameda County,"SAN LEANDRO,CA,94578-0000","94578, San Leandro, California",37.70442,-122.13002,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,EDUCATION FOR PROGRESS INC,6
EIN-00-2188182,2188182,B90,B90,EDU-B90-RG,501CX NONPROFIT,O,ED,,0,0,BLOOMFIELD,CT,06002-3215,,25540,"Hartford-East Hartford-Middletown, CT",90034712002000,U,CT,Capitol Planning Region,"BLOOMFIELD,CT,06002-3215","06002-3215, Bloomfield, Connecticut",41.819742,-72.6986385,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BLOOMFIELD EARLY LEARNING CENTER INC,6
EIN-00-2188513,2188513,Z99,Z99,UNU-Z99-RG,501C3 CHARITY,O,UN,,0,0,ALTAMONTE SPG,FL,32714,921 DOUGLAS AVE STE 204,36740,"Orlando-Kissimmee-Sanford, FL",121170216084000,U,FL,Seminole County,"921 DOUGLAS AVE STE 204,ALTAMONTE SPG,FL,32714","921 Douglas Ave, Altamonte Springs, Florida, 32714",28.681119,-81.3902315089451,100,M,3,,,,,0,16,20,,,,,1977-05,2010,1977,1989,2010,22,,,AWARENESS MOTIVATION INSTITUTE CHARLES J GIVENS FOUNDATION,5
EIN-00-2188515,2188515,T20,T20,PSB-T20-RG,501C3 PRIVATE FOUNDATION,S,ZC,,0,0,RICHMOND,VA,23218,PO BOX 6,40060,"Richmond, VA",517600305021021,U,VA,Richmond city,"PO BOX 6,RICHMOND,VA,23218","23218, Richmond, Virginia",37.5390100000001,-77.437675,98,M,3,,,,,0,4,1,,,,,1977-09,2010,1977,1989,2010,22,,,RICHMOND FOUNDATION,9
EIN-00-2189650,2189650,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,SALEM,VA,24153-0765,,40220,"Roanoke, VA",517750102003031,U,VA,Salem city,"SALEM,VA,24153-0765","24153-0765, Salem, Virginia",37.290339,-80.0740215,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,VIRGIL L FRANTZ CHARITABLE TRUST,6
EIN-00-2190079,2190079,B02,B02,EDU-B00-MT,501CX NONPROFIT,O,ED,,0,0,NEW YORK,NY,10017-2330,,35620,"New York-Newark-Jersey City, NY-NJ-PA",360610090003000,U,NY,New York County,"NEW YORK,NY,10017-2330","10017-2330, New York, New York",40.752918,-73.9695285,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ENGINEERS COUNCIL FOR PROFESSIONAL DEVELOPMENT,6
EIN-00-2190471,2190471,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,GAINESVILLE,FL,32601-6335,,23540,"Gainesville, FL",120010002014010,U,FL,Alachua County,"GAINESVILLE,FL,32601-6335","32601-6335, Gainesville, Florida",29.648853,-82.3371885,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BREWSTER HALL FOUNDATION INC,6
EIN-00-2190607,2190607,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,TRUMANSBURG,NY,14886-0000,,27060,"Ithaca, NY",361090016002012,R,NY,Tompkins County,"TRUMANSBURG,NY,14886-0000","14886, Trumansburg, New York",42.54209,-76.663845,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,COLEMAN STUDENT FUND INC,6
EIN-00-2190718,2190718,Y41,Y41,MMB-Y41-RG,501CX NONPROFIT,M,MO,,0,0,BALT,MD,21201,225 N CHARLES ST,12580,"Baltimore-Columbia-Towson, MD",245100401001010,U,MD,Baltimore city,"225 N CHARLES ST,BALT,MD,21201","225 N Charles St, Baltimore, Maryland, 21201",39.291759597005,-76.61525964998,98.33,M,8,,,,,0,0,20,,,,,1940-07,2010,1940,1999,2010,12,,,ANCIENT FREE & ACCEPTED MASONS OF MARYLAND 210 BALTIMORE LODGE,7
EIN-00-2191083,2191083,W30,W30,PSB-W30-RG,501CX NONPROFIT,O,PB,,0,0,WILLIAMSPORT,MD,21795,400 AMERICAN LEGION DR,25180,"Hagerstown-Martinsburg, MD-WV",240430108022029,U,MD,Washington County,"400 AMERICAN LEGION DR,WILLIAMSPORT,MD,21795","400 American Legion Dr, Williamsport, Maryland, 21795",39.5935387576609,-77.8221025090883,100,M,19,,,,,925,0,10,,,,,1946-03,2012,1946,1999,2012,14,,202,AMERICAN LEGION,3
EIN-00-2191142,2191142,S41,S41,PSB-S41-RG,501CX NONPROFIT,O,PB,,0,0,WASHINGTON,DC,20005,729 15TH ST NW,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010101003012,U,DC,District of Columbia,"729 15TH ST NW,WASHINGTON,DC,20005","729 15th St NW, Washington, District of Columbia, 20005",38.899701,-77.0332275,100,M,6,,,,,0,0,20,,,,,1964-12,2010,1964,1999,2010,12,,,ASSOCIATED BUILDERS & CONTRACTORS INC,12
EIN-00-2191389,2191389,S81,S81,PSB-S81-RG,501C3 CHARITY,O,PB,,0,0,BALTIMORE,MD,21208,,12580,"Baltimore-Columbia-Towson, MD",240054034013009,U,MD,Baltimore County,"BALTIMORE,MD,21208","21208, Pikesville, Maryland",39.37244,-76.72203,100,M,3,,,,,,15,,,,,,1949-06,2003,1949,1989,2003,15,,,NATIONAL COUNCIL OF JEWISH WOMEN INC BALTIMORE SECTION,6
EIN-00-2191809,2191809,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,WASHINGTON,DC,20310-0000,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110019800001085,U,DC,District of Columbia,"WASHINGTON,DC,20310-0000","20310, Washington, District of Columbia",38.8903700000001,-77.03196,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,RESEARCH ANALYSIS CORPORATION,6
EIN-00-2192079,2192079,X20,X21,REL-X21-RG,501CX NONPROFIT,O,RE,,0,0,BALTIMORE,MD,21203-1596,,12580,"Baltimore-Columbia-Towson, MD",245102805002021,U,MD,Baltimore city,"BALTIMORE,MD,21203-1596","21203-1596, Baltimore, Maryland",39.292443,-76.6045395,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,CHRIST CHURCH FOUNDATION INC,6
EIN-00-2192414,2192414,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,OAKTON,VA,22124-2109,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",510594817022002,U,VA,Fairfax County,"OAKTON,VA,22124-2109","22124-2109, Oakton, Virginia",38.875734,-77.3504505,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,PIONEER FOUNDATION INC,6
EIN-00-2193063,2193063,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,GLEN BURNIE,MD,21061-0068,,12580,"Baltimore-Columbia-Towson, MD",240037509002033,U,MD,Anne Arundel County,"GLEN BURNIE,MD,21061-0068","21061, Glen Burnie, Maryland",39.1621000000001,-76.625455,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BELLO MACHRE INC,6
EIN-00-2193138,2193138,X22,X22,REL-X22-RG,501CX NONPROFIT,O,RE,,0,0,WASHINGTON,DC,20017-2592,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010095041017,U,DC,District of Columbia,"WASHINGTON,DC,20017-2592","20017, Washington, District of Columbia",38.93724,-76.98964,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,CENTER OF CONCERN UNITED STATES CATHOLIC CONFERENCE,6
EIN-00-2193220,2193220,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,BALTIMORE,MD,21224,6610 TRIBUTARY STREET SUITE 202,12580,"Baltimore-Columbia-Towson, MD",245102606056071,U,MD,Baltimore city,"6610 TRIBUTARY STREET SUITE 202,BALTIMORE,MD,21224","6610 Tributary St, Baltimore, Maryland, 21224",39.2681094566329,-76.5299635705175,100,M,9,,,,,0,0,10,,,,,1972-03,2010,1972,2010,2010,1,,,STA OF BALTIMORE-ILA CONTAINER ROYALTY FUND,3
EIN-00-2193256,2193256,F05,F05,HEL-F00-RP,501CX NONPROFIT,O,HE,,0,0,BALTIMORE,MD,21211-1895,,12580,"Baltimore-Columbia-Towson, MD",245101306004001,U,MD,Baltimore city,"BALTIMORE,MD,21211-1895","21211, Baltimore, Maryland",39.33223,-76.632735,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARYLAND DRUG ABUSE RESEARCH & TREATMENT FOUNDATION INC,6
EIN-00-2193366,2193366,N30,N30,HMS-N30-RG,501CX NONPROFIT,O,HS,,0,0,BALTIMORE,MD,21209-3799,,12580,"Baltimore-Columbia-Towson, MD",240054035001000,U,MD,Baltimore County,"BALTIMORE,MD,21209-3799","21209-3799, Baltimore, Maryland",39.380796,-76.69269,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,NORTHWEST FAMILY SPORTS CENTER INC,6
EIN-00-2193410,2193410,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,WASHINGTON,DC,20003-4063,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010065002020,U,DC,District of Columbia,"WASHINGTON,DC,20003-4063","20003-4063, Washington, District of Columbia",38.884014,-77.006952,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MCCLELLAN MEMORIAL FOUNDATION,6
EIN-00-2193475,2193475,L82,L82,HMS-L82-RG,501C3 CHARITY,O,HS,,0,0,WASHINGTON,DC,20020,1522 GOOD HOPE RD SE,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010076052003,U,DC,District of Columbia,"1522 GOOD HOPE RD SE,WASHINGTON,DC,20020","1522 Good Hope Rd SE, Washington, District of Columbia, 20020",38.866563,-76.983057,100,M,3,,,,,0,16,20,,,,,1973-01,2010,1973,1989,2010,22,,,NEIGHBORHOOD HOUSING SERVICES INC,1
EIN-00-2194907,2194907,O31,O31,HMS-O31-RG,501CX NONPROFIT,O,HS,,0,0,FREDERICK,MD,21701-5377,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",240217502002003,U,MD,Frederick County,"FREDERICK,MD,21701-5377","21701-5377, Frederick, Maryland",39.417318,-77.410512,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,BIG BROTHERS & BIG SISTERS OF FREDERICK COUNTY MARYLAND INC,6
EIN-00-2195738,2195738,A65,A65,ART-A65-RG,501CX NONPROFIT,O,AR,,0,0,BALTIMORE,MD,21201-5101,,12580,"Baltimore-Columbia-Towson, MD",245101102001002,U,MD,Baltimore city,"BALTIMORE,MD,21201-5101","21201-5101, Baltimore, Maryland",39.297006,-76.616901,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,VAGABOND PLAYERS INC,6
EIN-00-2195805,2195805,N50,N50,HMS-N50-RG,501CX NONPROFIT,O,HS,,0,0,MCDONOGH,MD,21208-0000,,12580,"Baltimore-Columbia-Towson, MD",240054026033000,U,MD,Baltimore County,"MCDONOGH,MD,21208-0000","21208, McDonogh, Maryland",39.3906755247144,-76.7717273256685,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MCDONOGH PATRONS CLUB,6
EIN-00-2196274,2196274,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,BALTIMORE,MD,21203-0000,,12580,"Baltimore-Columbia-Towson, MD",245100302001004,U,MD,Baltimore city,"BALTIMORE,MD,21203-0000","21203, Baltimore, Maryland",39.2913150000001,-76.60412,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,HENRY AND RUTH BLAUSTEIN ROSENBERG FOUNDATION,6
EIN-00-2196374,2196374,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,BALTIMORE,MD,21207-2716,,12580,"Baltimore-Columbia-Towson, MD",240054011012016,U,MD,Baltimore County,"BALTIMORE,MD,21207-2716","21207, Gwynn Oak, Maryland",39.29688,-76.726145,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,HELEN K AND NICHOLAS C MUELLER FOUNDATION INC,6
EIN-00-2196382,2196382,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,BALTIMORE,MD,21204-3013,,12580,"Baltimore-Columbia-Towson, MD",240054903043008,U,MD,Baltimore County,"BALTIMORE,MD,21204-3013","21204, Towson, Maryland",39.4044720000001,-76.6081199,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ALEXANDER & ALEXANDER FOUNDATION,6
EIN-00-2196474,2196474,S41,S41,PSB-S41-RG,501CX NONPROFIT,O,PB,,0,0,FALLS CHURCH,VA,22041-3401,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",510594528012000,U,VA,Fairfax County,"FALLS CHURCH,VA,22041-3401","22041-3401, Falls Church, Virginia",38.84616,-77.1187905,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,AMERICAN PERSONNEL & GUIDANCE ASSOCIATION,6
EIN-00-2196940,2196940,N62,N62,HMS-N62-RG,501C3 CHARITY,O,HS,,0,0,SILVER SPRINGS,MD,20906,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",240317034021006,U,MD,Montgomery County,"SILVER SPRINGS,MD,20906","20906, Silver Spring, Maryland",39.0679087,-77.0683461,100,M,3,,,,,,15,,,,,,1966-01,2003,1966,1989,2003,15,,POTOMAC VALLEY ASSOCIATION,AMATEUR ATHLETIC UNION OF THE UNITED STATES,1
EIN-00-2197932,2197932,J40,J40,HMS-J40-RG,501CX NONPROFIT,O,HS,,0,0,WASHINGTON,DC,20001,80 F ST NW 11TH FLR 14TH DISTRICT O,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010059002020,U,DC,District of Columbia,"80 F ST NW 11TH FLR 14TH DISTRICT O,WASHINGTON,DC,20001","80 F St NW, Washington, District of Columbia, 20001",38.8972693809069,-77.0113774888994,98.44,M,5,,,,,194,0,10,,,,,1940-10,2010,1940,1999,2010,12,,1402 AFGE DFAS LOCAL,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,10
EIN-00-2198255,2198255,P20,P20,HMS-P20-RG,501CX NONPROFIT,O,HS,,0,0,WASHINGTON,DC,20036,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010107002003,U,DC,District of Columbia,"WASHINGTON,DC,20036","20036, Washington, District of Columbia",38.9074600000001,-77.04169,100,M,8,,,,,,0,,,,,,1946-06,2007,1946,1999,2007,9,,,BNAI BRITH INC,6
EIN-00-2198395,2198395,L99,L99,HMS-L99-RG,501CX NONPROFIT,O,HS,,0,0,WASHINGTON,DC,20020-5788,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010076051000,U,DC,District of Columbia,"WASHINGTON,DC,20020-5788","20020, Washington, District of Columbia",38.8682400000001,-76.975335,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SOUTHEAST NEIGHBORHOOD HOUSE,6
EIN-00-2198407,2198407,W60,W0360,,501CX NONPROFIT,O,PB,,0,0,WASHINGTON,DC,20016-4118,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010010041011,U,DC,District of Columbia,"WASHINGTON,DC,20016-4118","20016-4118, Washington, District of Columbia",38.955609,-77.083182,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,AMERICAN INSTITUTE OF BANKING INC WASHINGTON CHAPTER,6
EIN-00-2198420,2198420,P75,P75,HMS-P75-RG,501CX NONPROFIT,O,HS,,0,0,CHEVY CHASE,MD,20815-6815,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",240317050001011,U,MD,Montgomery County,"CHEVY CHASE,MD,20815-6815","20815-6815, Chevy Chase, Maryland",38.995137,-77.08077,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,CHRISTIAN & ELEANORA RUPPERT HOME FOR AGED,6
EIN-00-2198622,2198622,C42,C42,ENV-C42-RG,501CX NONPROFIT,O,EN,,0,0,MOUNT VERNON,VA,22121-0000,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",510594159001005,R,VA,Fairfax County,"MOUNT VERNON,VA,22121-0000","22121, Mount Vernon, Virginia",38.71072,-77.08604,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,AMERICAN HORTICULTURAL SOCIETY INC,6
EIN-00-2199508,2199508,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,MT VERNON,VA,22121-0041,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",510594159001005,R,VA,Fairfax County,"MT VERNON,VA,22121-0041","22121-0041, Mount Vernon, Virginia",38.710719,-77.0860395,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,IVAKOTA ASSOCIATION INC,6
EIN-00-2199510,2199510,B70,B70,EDU-B70-RG,501CX NONPROFIT,O,ED,,0,0,LYNCHBURG,VA,24504-0000,,31340,"Lynchburg, VA",516800011001001,U,VA,Lynchburg city,"LYNCHBURG,VA,24504-0000","24504, Lynchburg, Virginia",37.4090484000001,-79.143909,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,GEORGE M JONES LIBRARY ASSOCIATION,6
EIN-00-2199600,2199600,D20,D20,ENV-D20-RG,501CX NONPROFIT,O,EN,,0,0,PETERSBURG,VA,23803-4399,,40060,"Richmond, VA",517308113001039,U,VA,Petersburg city,"PETERSBURG,VA,23803-4399","23803, Petersburg, Virginia",37.226955,-77.40302,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,PETERSBURG HOME FOR LADIES INC,6
EIN-00-2199641,2199641,P27,P27,HMS-P27-RG,501CX NONPROFIT,O,HS,,0,0,NEWPORT NEWS,VA,23607-1597,,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",517000311001003,U,VA,Newport News city,"NEWPORT NEWS,VA,23607-1597","23607-1597, Newport News, Virginia",37.018998,-76.45131,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,YMCA NEWPORT NEWS,6
EIN-00-2199663,2199663,Z99,Z99,UNU-Z99-RG,501CX NONPROFIT,O,UN,,0,0,SWEET BRIAR,VA,24595-0000,,31340,"Lynchburg, VA",510090102013044,R,VA,Amherst County,"SWEET BRIAR,VA,24595-0000","24595, Sweet Briar, Virginia",37.5530000000001,-79.07038,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SWEET BRIAR INSTITUTE,6
EIN-00-2199940,2199940,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,WEST POINT,VA,23181-0000,,40060,"Richmond, VA",511019503002026,R,VA,King William County,"WEST POINT,VA,23181-0000","23181, West Point, Virginia",37.550755,-76.81051,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ELIS OLSSON-CHESAPEAKE FOUNDATION,6
EIN-00-2200104,2200104,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,RICHMOND,VA,23219-0000,,40060,"Richmond, VA",517600305021001,U,VA,Richmond city,"RICHMOND,VA,23219-0000","23219, Richmond, Virginia",37.5412400000001,-77.436245,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,WILLIAM H JOHN G EMMA SCOTT FOUNDATION,6
EIN-00-2200306,2200306,G42,G42,HEL-G42-RG,501CX NONPROFIT,O,HE,,0,0,DANVILLE,VA,24541-1032,,19260,"Danville, VA",515900005002006,U,VA,Danville city,"DANVILLE,VA,24541-1032","24541-1032, Danville, Virginia",36.590103,-79.3986885,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,DANVILLE SPEECH & HEARING CENTER,6
EIN-00-2200514,2200514,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,CHESTERTOWN,MD,21620-9519,,,,240299503002023,U,MD,Kent County,"CHESTERTOWN,MD,21620-9519","21620, Chestertown, Maryland",39.2155550000001,-76.06656,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,KENT FOUNDATION INC,6
EIN-00-2200550,2200550,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,RICHMOND,VA,23220-1182,,40060,"Richmond, VA",517600403002014,U,VA,Richmond city,"RICHMOND,VA,23220-1182","23220, Richmond, Virginia",37.5475000000001,-77.44952,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,ROBINS FOUNDATION,6
EIN-00-2200929,2200929,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,RICHMOND,VA,23229-8410,,40060,"Richmond, VA",517600505001000,U,VA,Henrico County,"RICHMOND,VA,23229-8410","23229, Three Chopt, Richmond, Virginia",37.5918420471833,-77.5323993699579,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,LINHART FOUNDATION,6
EIN-00-2201028,2201028,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,HERNDON,VA,22070-3255,,,,511059503011004,R,VA,Lee County,"HERNDON,VA,22070-3255","Herndon St, Pennington Gap, Virginia, 24277",36.7543983310473,-83.0439068915495,80.32,T,,,,,,,,,,,,,,,,1989,1989,1,,,SULLY FOUNDATION LTD,6
EIN-00-2201227,2201227,E11,E11,HEL-E00-MS,501CX NONPROFIT,S,ZA,,0,0,PORTSMOUTH,VA,23707-3270,,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",517402103002008,U,VA,Portsmouth city,"PORTSMOUTH,VA,23707-3270","23707-3270, Portsmouth, Virginia",36.83691,-76.3483815,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MEDICAL FOUNDATION OF PORTSMOUTH ACADEMY OF MEDICINE INC,6
EIN-00-2202164,2202164,B83,B83,EDU-B83-RG,501CX NONPROFIT,O,ED,,0,0,CHARLOTTESVLE,VA,22905,,16820,"Charlottesville, VA",515400007003006,U,VA,Charlottesville city,"CHARLOTTESVLE,VA,22905","22905, Charlottesville, Virginia",38.050865,-78.503805,99.9,M,7,,,,,,0,,,,,,1968-08,2004,1968,1999,2004,6,,ZETA IOTA CHAPTER-HOUSE CORP BOARD,ALPHA PHI INTERNATIONAL FRATERNITY INC,8
EIN-00-2202222,2202222,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,PITMAN,NJ,08071-1252,,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",340155013012015,U,NJ,Gloucester County,"PITMAN,NJ,08071-1252","08071-1252, Pitman, New Jersey",39.737376,-75.1221495,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,NAPNAP FOUNDATION,6
EIN-00-2202448,2202448,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,RICHMOND,VA,23261-0000,,40060,"Richmond, VA",517600111003001,U,VA,Richmond city,"RICHMOND,VA,23261-0000","23261, Richmond, Virginia",37.5601050000001,-77.44762,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,RICHMOND CORPORATION FOUNDATION,6
EIN-00-2202504,2202504,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,RICHMOND,VA,23261-7602,,40060,"Richmond, VA",517600111003001,U,VA,Richmond city,"RICHMOND,VA,23261-7602","23261-7602, Richmond, Virginia",37.560393,-77.447601,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,SCHWARZSCHILD FOUNDATION,6
EIN-00-2202523,2202523,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,CHEVY CHASE,MD,20015-0000,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",110010015005003,U,DC,District of Columbia,"CHEVY CHASE,MD,20015-0000","20015, Chevy Chase Village, Maryland",38.97238,-77.07075,99.9,M,,,,,,,,,,,,,,,,1989,1989,1,,,HOGE FOUNDATION INC,6
EIN-00-2202530,2202530,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,MCLEAN,VA,22101-0000,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",510594705004028,U,VA,Fairfax County,"MCLEAN,VA,22101-0000","22101, Mc Lean, Virginia",38.9373800000001,-77.177005,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,MARS FOUNDATION,6
EIN-00-2202551,2202551,T90,T90,PSB-T90-RG,501CX NONPROFIT,S,ZF,,0,0,RICHMOND,VA,23219-0000,,40060,"Richmond, VA",517600305021001,U,VA,Richmond city,"RICHMOND,VA,23219-0000","23219, Richmond, Virginia",37.5412400000001,-77.436245,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,JONATHAN BRYAN III TRUST,6
EIN-00-2202669,2202669,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,NORFOLK,VA,23510-0000,,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",517100049003039,U,VA,Norfolk city,"NORFOLK,VA,23510-0000","23510, Norfolk, Virginia",36.851185,-76.288785,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,DALIS FOUNDATION,6
EIN-00-2202682,2202682,B11,B11,EDU-B00-MS,501CX NONPROFIT,S,ZA,,0,0,WINCHESTER,VA,22601-1000,,49020,"Winchester, VA-WV",518400002021014,U,VA,Winchester city,"WINCHESTER,VA,22601-1000","22601, Winchester, Virginia",39.1815550000001,-78.16826,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,CLIFFORD D & VIRGINIA S GRIM EDUCATIONAL FUND,6
EIN-00-2202723,2202723,T20,T20,PSB-T20-RG,501CX NONPROFIT,S,ZC,,0,0,ARLINGTON,VA,22210-0000,,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",510131019001002,U,VA,Arlington County,"ARLINGTON,VA,22210-0000","22210, Arlington, Virginia",38.8857786,-77.0951497,100,M,,,,,,,,,,,,,,,,1989,1989,1,,,GEORGE OLMSTED FOUNDATION,6
